Description:           Master Index of EDGAR Dissemination Feed by Company Name
Last Data Received:    September 30, 1994
Comments:              webmaster@sec.gov
Anonymous FTP:         ftp://ftp.sec.gov/edgar/
 
 
 
 
Company Name                                                  Form Type   CIK         Date Filed  File Name
FIRST TRUST OF INSURED MUNICIPAL BONDS SERIES 133             485BPOS     760416      1994-08-31  edgar/data/760416/0000875626-94-000871.txt          
FIRST TRUST OF INSURED MUNICIPAL BONDS SERIES 134             485BPOS     761196      1994-08-31  edgar/data/761196/0000875626-94-000872.txt          
FIRST TRUST OF INSURED MUNICIPAL BONDS SERIES 135             485BPOS     762973      1994-08-31  edgar/data/762973/0000875626-94-000873.txt          
FIRST TRUST OF INSURED MUNICIPAL BONDS SERIES 136             485BPOS     764475      1994-08-31  edgar/data/764475/0000875626-94-000874.txt          
FIRST TRUST OF INSURED MUNICIPAL BONDS SERIES 137             485BPOS     764834      1994-08-31  edgar/data/764834/0000875626-94-000875.txt          
FIRST TRUST OF INSURED MUNICIPAL BONDS SERIES 139             485BPOS     768179      1994-08-31  edgar/data/768179/0000875626-94-000876.txt          
FIRST TRUST OF INSURED MUNICIPAL BONDS SERIES 140             485BPOS     770302      1994-08-31  edgar/data/770302/0000875626-94-000877.txt          
FIRST TRUST OF INSURED MUNICIPAL BONDS SERIES 141             485BPOS     772193      1994-08-31  edgar/data/772193/0000875626-94-000878.txt          
FIRST TRUST OF INSURED MUNICIPAL BONDS SERIES 142             485BPOS     773143      1994-08-31  edgar/data/773143/0000875626-94-000879.txt          
FIRST TRUST OF INSURED MUNICIPAL BONDS SERIES 143             485BPOS     773864      1994-08-31  edgar/data/773864/0000875626-94-000880.txt          
FIRST TRUST OF INSURED MUNICIPAL BONDS SERIES 145             485BPOS     779349      1994-08-31  edgar/data/779349/0000875626-94-000881.txt          
FIRST TRUST OF INSURED MUNICIPAL BONDS SERIES 146             485BPOS     783459      1994-08-31  edgar/data/783459/0000875626-94-000882.txt          
FIRST TRUST OF INSURED MUNICIPAL BONDS SERIES 150             485BPOS     790949      1994-07-01  edgar/data/790949/0000875626-94-000619.txt          
FIRST TRUST OF INSURED MUNICIPAL BONDS SERIES 151             485BPOS     793170      1994-07-01  edgar/data/793170/0000875626-94-000627.txt          
FIRST TRUST OF INSURED MUNICIPAL BONDS SERIES 152             485BPOS     796952      1994-07-01  edgar/data/796952/0000875626-94-000628.txt          
FIRST TRUST OF INSURED MUNICIPAL BONDS SERIES 153             24F-2NT     801127      1994-09-15  edgar/data/801127/0000875626-94-000909.txt          
FIRST TRUST OF INSURED MUNICIPAL BONDS SERIES 155             24F-2NT     806626      1994-09-15  edgar/data/806626/0000875626-94-000910.txt          
FIRST TRUST OF INSURED MUNICIPAL BONDS SERIES 156             24F-2NT     809274      1994-09-15  edgar/data/809274/0000875626-94-000911.txt          
FIRST TRUST OF INSURED MUNICIPAL BONDS SERIES 26              485BPOS     277472      1994-07-28  edgar/data/277472/0000875626-94-000732.txt          
FIRST TRUST OF INSURED MUNICIPAL BONDS SERIES 27              485BPOS     215874      1994-07-28  edgar/data/215874/0000875626-94-000733.txt          
FIRST TRUST OF INSURED MUNICIPAL BONDS SERIES 28              485BPOS     311565      1994-07-28  edgar/data/311565/0000875626-94-000736.txt          
FIRST TRUST OF INSURED MUNICIPAL BONDS SERIES 29              485BPOS     276264      1994-07-28  edgar/data/276264/0000875626-94-000734.txt          
FIRST TRUST OF INSURED MUNICIPAL BONDS SERIES 30              485BPOS     277449      1994-07-28  edgar/data/277449/0000875626-94-000735.txt          
FIRST TRUST OF INSURED MUNICIPAL BONDS SERIES 31              485BPOS     277436      1994-07-28  edgar/data/277436/0000875626-94-000737.txt          
FIRST TRUST OF INSURED MUNICIPAL BONDS SERIES 32              485BPOS     311564      1994-07-28  edgar/data/311564/0000875626-94-000742.txt          
FIRST TRUST OF INSURED MUNICIPAL BONDS SERIES 33              485BPOS     311562      1994-07-28  edgar/data/311562/0000875626-94-000743.txt          
FIRST TRUST OF INSURED MUNICIPAL BONDS SERIES 34              485BPOS     311563      1994-07-28  edgar/data/311563/0000875626-94-000744.txt          
FIRST TRUST OF INSURED MUNICIPAL BONDS SERIES 35              485BPOS     276267      1994-07-28  edgar/data/276267/0000875626-94-000745.txt          
FIRST TRUST OF INSURED MUNICIPAL BONDS SERIES 36              485BPOS     276272      1994-07-28  edgar/data/276272/0000875626-94-000746.txt          
FIRST TRUST OF INSURED MUNICIPAL BONDS SERIES 37              485BPOS     276667      1994-07-28  edgar/data/276667/0000875626-94-000747.txt          
FIRST TRUST OF INSURED MUNICIPAL BONDS SERIES 38              485BPOS     277069      1994-07-28  edgar/data/277069/0000875626-94-000748.txt          
FIRST TRUST OF INSURED MUNICIPAL BONDS SERIES 39              485BPOS     311566      1994-07-29  edgar/data/311566/0000875626-94-000753.txt          
FIRST TRUST OF INSURED MUNICIPAL BONDS SERIES 40              485BPOS     277953      1994-07-29  edgar/data/277953/0000875626-94-000754.txt          
FIRST TRUST OF INSURED MUNICIPAL BONDS SERIES 41              485BPOS     310257      1994-07-28  edgar/data/310257/0000875626-94-000750.txt          
FIRST TRUST OF INSURED MUNICIPAL BONDS SERIES 42              485BPOS     311057      1994-07-28  edgar/data/311057/0000875626-94-000751.txt          
FIRST TRUST OF INSURED MUNICIPAL BONDS SERIES 43              485BPOS     311614      1994-07-29  edgar/data/311614/0000875626-94-000755.txt          
FIRST TRUST OF INSURED MUNICIPAL BONDS SERIES 44              485BPOS     312020      1994-07-29  edgar/data/312020/0000875626-94-000756.txt          
FIRST TRUST OF INSURED MUNICIPAL BONDS SERIES 45              485BPOS     312843      1994-07-29  edgar/data/312843/0000875626-94-000757.txt          
FIRST TRUST OF INSURED MUNICIPAL BONDS SERIES 46              485BPOS     313642      1994-07-29  edgar/data/313642/0000875626-94-000758.txt          
FIRST TRUST OF INSURED MUNICIPAL BONDS SERIES 47              485BPOS     313851      1994-07-29  edgar/data/313851/0000875626-94-000759.txt          
FIRST TRUST OF INSURED MUNICIPAL BONDS SERIES 49              485BPOS     314599      1994-07-29  edgar/data/314599/0000875626-94-000760.txt          
FIRST TRUST OF INSURED MUNICIPAL BONDS SERIES 77              24F-2NT     357282      1994-08-11  edgar/data/357282/0000875626-94-000793.txt          
FIRST TRUST OF INSURED MUNICIPAL BONDS SERIES 88              24F-2NT     706125      1994-08-11  edgar/data/706125/0000875626-94-000794.txt          
FIRST TRUST OF INSURED MUNICIPAL BONDS SERIES 92              24F-2NT     708287      1994-08-11  edgar/data/708287/0000875626-94-000795.txt          
FIRST TRUST OF INSURED MUNICIPAL BONDS SERIES 93              24F-2NT     709465      1994-08-11  edgar/data/709465/0000875626-94-000796.txt          
FIRST TRUST OF INSURED MUNICIPAL BONDS SERIES 94              24F-2NT     710669      1994-08-11  edgar/data/710669/0000875626-94-000797.txt          
FIRST TRUST OF INSURED MUNICIPAL BONDS SERIES 95              24F-2NT     711204      1994-08-11  edgar/data/711204/0000875626-94-000798.txt          
FIRST TRUST OF INSURED MUNICIPAL BONDS SERIES 96              24F-2NT     711777      1994-08-11  edgar/data/711777/0000875626-94-000799.txt          
FIRST TRUST SPE SIT TR SE 11 GR LA GR AND TR SEC TR SE III    485BPOS     873484      1994-07-28  edgar/data/873484/0000875626-94-000719.txt          
FIRST TRUST SPEC SIT TR SER 1 INDIANA GROWTH & TREA TR SER 1  24F-2NT     861458      1994-08-11  edgar/data/861458/0000875626-94-000800.txt          
FIRST TRUST SPEC SIT TR SER 31 ILL GROW & TREA SEC TR SER 2   485BPOS     880570      1994-07-01  edgar/data/880570/0000875626-94-000622.txt          
FIRST TRUST SPEC SIT TR SER 32 JC BRADFD GR & TR SEC TR SR 2  485BPOS     888223      1994-07-01  edgar/data/888223/0000875626-94-000623.txt          
FIRST TRUST SPEC SIT TR SER 36 FIRST TR PR ADJ RATE TR SER 2  485BPOS     889265      1994-07-28  edgar/data/889265/0000875626-94-000722.txt          
FIRST TRUST SPEC SIT TR SER 37 IN GROW & TREA SEC TR SER 3    485BPOS     889415      1994-08-30  edgar/data/889415/0000875626-94-000857.txt          
FIRST TRUST SPEC SIT TR SER 39 FIRST TR INS CORP TR SER 6     485BPOS     890360      1994-07-28  edgar/data/890360/0000875626-94-000723.txt          
FIRST TRUST SPEC SIT TR SER 40 SUNBLT GRO & TRE SEC TR SER 1  485BPOS     890692      1994-08-31  edgar/data/890692/0000875626-94-000860.txt          
FIRST TRUST SPEC SIT TR SER 44 CHESA GRO & TREA SEC TR SER 1  24F-2NT     892480      1994-07-22  edgar/data/892480/0000875626-94-000686.txt          
FIRST TRUST SPEC SIT TR SER 44 CHESA GRO & TREA SEC TR SER 1  485BPOS     892480      1994-09-29  edgar/data/892480/0000875626-94-000973.txt          
FIRST TRUST SPEC SIT TR SER 45 DIVIDEND INCOME BLDER 2002 TR  24F-2NT     892481      1994-07-22  edgar/data/892481/0000875626-94-000687.txt          
FIRST TRUST SPEC SIT TR SER 45 DIVIDEND INCOME BLDER 2002 TR  485BPOS     892481      1994-09-29  edgar/data/892481/0000875626-94-000974.txt          
FIRST TRUST SPEC SIT TR SER 46 STRATEGIC EQUITY TR SER 1      24F-2NT     893196      1994-07-22  edgar/data/893196/0000875626-94-000688.txt          
FIRST TRUST SPEC SIT TR SER 46 STRATEGIC EQUITY TR SER 1      485BPOS     893196      1994-09-29  edgar/data/893196/0000875626-94-000978.txt          
FIRST TRUST SPEC SIT TR SER 66 NORTHWEST GR&TR TRUST SER 1    485BPOS     899582      1994-07-28  edgar/data/899582/0000875626-94-000725.txt          
FIRST TRUST SPEC SIT TR SER 71 MIDSTS GR & TR SEC TR SER 1    485BPOS     902495      1994-08-30  edgar/data/902495/0000875626-94-000859.txt          
FIRST TRUST SPEC SIT TR SERS 12 IA GRO & TRES SEC TR SERS 1   24F-2NT     875273      1994-08-11  edgar/data/875273/0000875626-94-000801.txt          
FIRST TRUST SPECIAL SIT TR SER 33 AMER UTIL INCOME TR SER 1   485BPOS     888332      1994-07-28  edgar/data/888332/0000875626-94-000720.txt          
FIRST TRUST SPECIAL SIT TR SER 34 HEALTHCARE TR 2000 SER 1    485BPOS     888333      1994-07-28  edgar/data/888333/0000875626-94-000721.txt          
FIRST TRUST SPECIAL SIT TR SER 43 NEB GRO & TRE SEC TR SER 2  24F-2NT     891715      1994-07-22  edgar/data/891715/0000875626-94-000685.txt          
FIRST TRUST SPECIAL SIT TR SER 43 NEB GRO & TRE SEC TR SER 2  485BPOS     891715      1994-09-29  edgar/data/891715/0000875626-94-000972.txt          
FIRST TRUST SPECIAL SIT TR SER 48 FIRST TR INS CORP TR SER 7  24F-2NT     893733      1994-07-22  edgar/data/893733/0000875626-94-000689.txt          
FIRST TRUST SPECIAL SIT TR SER 48 FIRST TR INS CORP TR SER 7  485BPOS     893733      1994-09-29  edgar/data/893733/0000875626-94-000975.txt          
FIRST TRUST SPECIAL SIT TR SER 62 MIDSTATES UTIL TR SER 1     485BPOS     898156      1994-07-01  edgar/data/898156/0000875626-94-000625.txt          
FIRST TRUST SPECIAL SIT TR SER 70 GREAT LAKES CONV TR SER 1   485BPOS     902973      1994-08-31  edgar/data/902973/0000875626-94-000885.txt          
FIRST TRUST SPECIAL SIT TR SER 75 FIR TR INS COR TR SER 10    24F-2NT     908787      1994-08-11  edgar/data/908787/0000875626-94-000807.txt          
FIRST TRUST SPECIAL SIT TR SER 8 TO GR TRE SEC TR UP MI SE 1  485BPOS     872600      1994-07-01  edgar/data/872600/0000875626-94-000618.txt          
FIRST TRUST SPECIAL SIT TR SER 9 ILL GROW TREA SEC TR SER 1   485BPOS     872722      1994-07-01  edgar/data/872722/0000875626-94-000621.txt          
FIRST TRUST SPECIAL SIT TRUST SER 38 NW UTIL INC TR SER 1     485BPOS     890162      1994-08-30  edgar/data/890162/0000875626-94-000858.txt          
FIRST TRUST SPECIAL SITUA TR SE 10 SOUTH GR TR SEC TR SER 1   485BPOS     873077      1994-07-28  edgar/data/873077/0000875626-94-000718.txt          
FIRST TRUST SPECIAL SITUATION TRUST SERIES 63                 485BPOS     897515      1994-08-31  edgar/data/897515/0000875626-94-000884.txt          
FIRST TRUST SPECIAL SITUATION TRUST SERIES 91                 497         913821      1994-09-01  edgar/data/913821/0000875626-94-000886.txt          
FIRST TRUST SPECIAL SITUATIONS SERIES 100                     487         916349      1994-07-20  edgar/data/916349/0000875626-94-000639.txt          
FIRST TRUST SPECIAL SITUATIONS SERIES 100                     497J        916349      1994-07-22  edgar/data/916349/0000875626-94-000693.txt          
FIRST TRUST SPECIAL SITUATIONS TR SER 41 INC & GRO TRE SER 1  485BPOS     891316      1994-08-31  edgar/data/891316/0000875626-94-000861.txt          
FIRST TRUST SPECIAL SITUATIONS TR SER 72 MIDWST THRIFT SER 2  24F-2NT     906434      1994-07-22  edgar/data/906434/0000875626-94-000691.txt          
FIRST TRUST SPECIAL SITUATIONS TR SER 72 MIDWST THRIFT SER 2  485BPOS     906434      1994-09-29  edgar/data/906434/0000875626-94-000976.txt          
FIRST TRUST SPECIAL SITUATIONS TRUST SER 61 GR&MUN TR SER 1   485BPOS     897474      1994-07-01  edgar/data/897474/0000875626-94-000626.txt          
FIRST TRUST SPECIAL SITUATIONS TRUST SERIES 101               487         916351      1994-08-23  edgar/data/916351/0000875626-94-000819.txt          
FIRST TRUST SPECIAL SITUATIONS TRUST SERIES 101               497J        916351      1994-08-24  edgar/data/916351/0000875626-94-000822.txt          
FIRST TRUST SPECIAL SITUATIONS TRUST SERIES 101               S-6EL24     916351      1994-08-03  edgar/data/916351/0000875626-94-000762.txt          
FIRST TRUST SPECIAL SITUATIONS TRUST SERIES 102               487         916352      1994-07-21  edgar/data/916352/0000875626-94-000642.txt          
FIRST TRUST SPECIAL SITUATIONS TRUST SERIES 102               497J        916352      1994-07-22  edgar/data/916352/0000875626-94-000694.txt          
FIRST TRUST SPECIAL SITUATIONS TRUST SERIES 102               S-6EL24     916352      1994-07-18  edgar/data/916352/0000875626-94-000636.txt          
FIRST TRUST SPECIAL SITUATIONS TRUST SERIES 103               487         916350      1994-09-07  edgar/data/916350/0000875626-94-000887.txt          
FIRST TRUST SPECIAL SITUATIONS TRUST SERIES 103               497J        916350      1994-09-16  edgar/data/916350/0000875626-94-000922.txt          
FIRST TRUST SPECIAL SITUATIONS TRUST SERIES 103               S-6EL24     916350      1994-07-27  edgar/data/916350/0000875626-94-000701.txt          
FIRST TRUST SPECIAL SITUATIONS TRUST SERIES 103               S-6EL24/A   916350      1994-08-18  edgar/data/916350/0000875626-94-000816.txt          
FIRST TRUST SPECIAL SITUATIONS TRUST SERIES 104               487         916353      1994-08-23  edgar/data/916353/0000875626-94-000818.txt          
FIRST TRUST SPECIAL SITUATIONS TRUST SERIES 104               497J        916353      1994-08-24  edgar/data/916353/0000875626-94-000823.txt          
FIRST TRUST SPECIAL SITUATIONS TRUST SERIES 104               S-6EL24     916353      1994-08-03  edgar/data/916353/0000875626-94-000764.txt          
FIRST TRUST SPECIAL SITUATIONS TRUST SERIES 105               487         916355      1994-09-28  edgar/data/916355/0000875626-94-000949.txt          
FIRST TRUST SPECIAL SITUATIONS TRUST SERIES 105               S-6EL24     916355      1994-08-29  edgar/data/916355/0000875626-94-000826.txt          
FIRST TRUST SPECIAL SITUATIONS TRUST SERIES 106               S-6EL24     928665      1994-09-13  edgar/data/928665/0000875626-94-000891.txt          
FIRST TRUST SPECIAL SITUATIONS TRUST SERIES 107               S-6EL24     928666      1994-09-30  edgar/data/928666/0000875626-94-000980.txt          
FIRST TRUST SPECIAL SITUATIONS TRUST SERIES 13                24F-2NT     876377      1994-08-11  edgar/data/876377/0000875626-94-000802.txt          
FIRST TRUST SPECIAL SITUATIONS TRUST SERIES 14                24F-2NT     876430      1994-08-11  edgar/data/876430/0000875626-94-000803.txt          
FIRST TRUST SPECIAL SITUATIONS TRUST SERIES 15                24F-2NT     877614      1994-09-15  edgar/data/877614/0000875626-94-000904.txt          
FIRST TRUST SPECIAL SITUATIONS TRUST SERIES 2 /IL/            24F-2NT     866296      1994-09-15  edgar/data/866296/0000875626-94-000903.txt          
FIRST TRUST SPECIAL SITUATIONS TRUST SERIES 51                24F-2NT     895504      1994-09-15  edgar/data/895504/0000875626-94-000905.txt          
FIRST TRUST SPECIAL SITUATIONS TRUST SERIES 52                24F-2NT     894631      1994-08-11  edgar/data/894631/0000875626-94-000805.txt          
FIRST TRUST SPECIAL SITUATIONS TRUST SERIES 53                24F-2NT     910163      1994-09-15  edgar/data/910163/0000875626-94-000921.txt          
FIRST TRUST SPECIAL SITUATIONS TRUST SERIES 54                24F-2NT     895674      1994-09-15  edgar/data/895674/0000875626-94-000907.txt          
FIRST TRUST SPECIAL SITUATIONS TRUST SERIES 55                24F-2NT     895639      1994-09-15  edgar/data/895639/0000875626-94-000908.txt          
FIRST TRUST SPECIAL SITUATIONS TRUST SERIES 59                487         896444      1994-08-18  edgar/data/896444/0000875626-94-000811.txt          
FIRST TRUST SPECIAL SITUATIONS TRUST SERIES 59                497J        896444      1994-08-24  edgar/data/896444/0000875626-94-000824.txt          
FIRST TRUST SPECIAL SITUATIONS TRUST SERIES 59                S-6EL24/A   896444      1994-07-19  edgar/data/896444/0000875626-94-000638.txt          
FIRST TRUST SPECIAL SITUATIONS TRUST SERIES 59                S-6EL24/A   896444      1994-07-26  edgar/data/896444/0000875626-94-000700.txt          
FIRST TRUST SPECIAL SITUATIONS TRUST SERIES 6                 485BPOS     871508      1994-08-31  edgar/data/871508/0000875626-94-000883.txt          
FIRST TRUST SPECIAL SITUATIONS TRUST SERIES 68                485BPOS     902560      1994-08-31  edgar/data/902560/0000875626-94-000863.txt          
FIRST TRUST SPECIAL SITUATIONS TRUST SERIES 73                24F-2NT     906374      1994-07-22  edgar/data/906374/0000875626-94-000690.txt          
FIRST TRUST SPECIAL SITUATIONS TRUST SERIES 73                485BPOS     906374      1994-09-29  edgar/data/906374/0000875626-94-000977.txt          
FIRST TRUST SPECIAL SITUATIONS TRUST SERIES 97                487         916375      1994-07-14  edgar/data/916375/0000875626-94-000635.txt          
FIRST TRUST SPECIAL SITUATIONS TRUST SERIES 97                497J        916375      1994-07-22  edgar/data/916375/0000875626-94-000695.txt          
FIRST TRUST SPECIAL SITUATIONS TRUST SYSTEMS SERIES 49        24F-2NT     894079      1994-08-11  edgar/data/894079/0000875626-94-000804.txt          
FIRST UNION CORP                                              10-Q        36995       1994-08-15  edgar/data/36995/0000950168-94-000282.txt           
FIRST UNION CORP                                              424B5       36995       1994-08-04  edgar/data/36995/0000950168-94-000264.txt           
FIRST UNION CORP                                              S-4         36995       1994-07-26  edgar/data/36995/0000950168-94-000250.txt           
FIRST UNION CORP                                              S-4/A       36995       1994-09-07  edgar/data/36995/0000950168-94-000303.txt           
FIRST UNION CORP                                              S-8         36995       1994-08-03  edgar/data/36995/0000950168-94-000262.txt           
FIRST UNION CORP                                              S-8 POS     36995       1994-08-01  edgar/data/36995/0000950168-94-000256.txt           
FIRST UNION FUNDS/                                            485APOS     757440      1994-07-08  edgar/data/757440/0000757440-94-000015.txt          
FIRST UNION FUNDS/                                            497         757440      1994-09-01  edgar/data/757440/0000757440-94-000018.txt          
FIRST UNION FUNDS/                                            497         757440      1994-09-29  edgar/data/757440/0000757440-94-000019.txt          
FIRST UNION FUNDS/                                            N-30D       757440      1994-08-30  edgar/data/757440/0000757440-94-000017.txt          
FIRST UNION REAL ESTATE EQUITY & MORTGAGE INVESTMENTS         10-Q        37008       1994-08-15  edgar/data/37008/0000950152-94-000831.txt           
FIRST UNITED BANCSHARES INC /AR/                              10-Q        355883      1994-08-12  edgar/data/355883/0000950134-94-000975.txt          
FIRST UNITED BANCSHARES INC /AR/                              8-K         355883      1994-09-09  edgar/data/355883/0000950134-94-001100.txt          
FIRST UNITED BANCSHARES INC /AR/                              8-K/A       355883      1994-08-12  edgar/data/355883/0000950134-94-000978.txt          
FIRST UNITED CORP/MD/                                         10-Q        763907      1994-08-10  edgar/data/763907/0000763907-94-000007.txt          
FIRST VARIABLE RATE FUND FOR GOVERNMENT INCOME                NSAR-A      205355      1994-08-29  edgar/data/205355/0000205355-94-000004.txt          
FIRST VIRGINIA BANKS INC                                      10-Q        37032       1994-08-08  edgar/data/37032/0000037032-94-000018.txt           
FIRST VIRGINIA BANKS INC                                      8-K         37032       1994-07-12  edgar/data/37032/0000037032-94-000015.txt           
FIRSTAR CORP /WI/                                             10-Q        37076       1994-08-12  edgar/data/37076/0000037076-94-000093.txt           
FIRSTAR CORP /WI/                                             424B1       37076       1994-07-15  edgar/data/37076/0000037076-94-000091.txt           
FIRSTFED FINANCIAL CORP                                       10-K/A      810536      1994-07-18  edgar/data/810536/0000810536-94-000017.txt          
FIRSTFED FINANCIAL CORP                                       10-K/A      810536      1994-09-07  edgar/data/810536/0000810536-94-000024.txt          
FIRSTFED FINANCIAL CORP                                       10-K/A      810536      1994-09-08  edgar/data/810536/0000810536-94-000025.txt          
FIRSTFED FINANCIAL CORP                                       10-Q        810536      1994-08-15  edgar/data/810536/0000810536-94-000021.txt          
FIRSTFED FINANCIAL CORP                                       10-Q/A      810536      1994-07-18  edgar/data/810536/0000810536-94-000016.txt          
FIRSTFED FINANCIAL CORP                                       10-Q/A      810536      1994-09-07  edgar/data/810536/0000810536-94-000022.txt          
FIRSTFED FINANCIAL CORP                                       10-Q/A      810536      1994-09-07  edgar/data/810536/0000810536-94-000023.txt          
FIRSTFED FINANCIAL CORP                                       424B1       810536      1994-09-22  edgar/data/810536/0000950148-94-000404.txt          
FIRSTFED FINANCIAL CORP                                       8-K         810536      1994-08-02  edgar/data/810536/0000810536-94-000019.txt          
FIRSTFED FINANCIAL CORP                                       S-3         810536      1994-07-19  edgar/data/810536/0000950148-94-000332.txt          
FIRSTFED FINANCIAL CORP                                       S-3/A       810536      1994-08-30  edgar/data/810536/0000950148-94-000389.txt          
FIRSTFED FINANCIAL CORP                                       S-3/A       810536      1994-09-07  edgar/data/810536/0000950148-94-000395.txt          
FIRSTFED FINANCIAL CORP                                       S-3/A       810536      1994-09-20  edgar/data/810536/0000950148-94-000402.txt          
FISCHER & PORTER CO                                           DEFM14A     37115       1994-07-11  edgar/data/37115/0000950115-94-000207.txt           
FISCHER & PORTER CO                                           SC 13G/A    37115       1994-09-08  edgar/data/37115/0000099189-94-000053.txt           
FISERV INC                                                    SC 13G/A    798354      1994-08-04  edgar/data/798354/0000898318-94-000021.txt          
FIXED INCOME SECURITIES INC                                   485BPOS     879569      1994-07-27  edgar/data/879569/0000879569-94-000010.txt          
FIXED INCOME SECURITIES INC                                   485BPOS     879569      1994-09-21  edgar/data/879569/0000879569-94-000014.txt          
FIXED INCOME SECURITIES INC                                   497         879569      1994-07-27  edgar/data/879569/0000879569-94-000011.txt          
FIXED INCOME SECURITIES INC                                   497         879569      1994-09-22  edgar/data/879569/0000879569-94-000015.txt          
FIXED INCOME SECURITIES INC                                   497         879569      1994-09-27  edgar/data/879569/0000879569-94-000016.txt          
FIXED INCOME SECURITIES INC                                   N-30D       879569      1994-07-27  edgar/data/879569/0000879569-94-000012.txt          
FIXED INCOME SECURITIES INC                                   N-30D       879569      1994-07-28  edgar/data/879569/0000879569-94-000013.txt          
FLAG INVESTORS INTERMEDIATE TERM INCOME FUND INC              NSAR-A      862473      1994-08-18  edgar/data/862473/0000862473-94-000002.txt          
FLAG INVESTORS TELEPHONE INCOME FUND INC                      NSAR-A      731129      1994-08-18  edgar/data/731129/0000731129-94-000002.txt          
FLAGSHIP ADMIRAL FUNDS INC                                    NSAR-B      721704      1994-08-26  edgar/data/721704/0000721704-94-000003.txt          
FLAGSHIP PENNSYLVANIA TRIPLE TAX EXEMPT FUND                  NSAR-B      797690      1994-07-25  edgar/data/797690/0000797690-94-000004.txt          
FLAGSHIP TAX EXEMPT FUNDS TRUST                               NSAR-B      764860      1994-07-25  edgar/data/764860/0000764860-94-000007.txt          
FLAGSTAR COMPANIES INC                                        10-Q        852772      1994-08-15  edgar/data/852772/0000852772-94-000008.txt          
FLAGSTAR COMPANIES INC                                        8-K         852772      1994-07-05  edgar/data/852772/0000852772-94-000007.txt          
FLAGSTAR CORP                                                 10-Q        807862      1994-08-15  edgar/data/807862/0000807862-94-000007.txt          
FLAGSTAR CORP                                                 8-K         807862      1994-07-05  edgar/data/807862/0000807862-94-000006.txt          
FLEET FINANCIAL GROUP INC /RI/                                10-Q        50341       1994-08-12  edgar/data/50341/0000050341-94-000029.txt           
FLEET FINANCIAL GROUP INC /RI/                                424B5       50341       1994-09-01  edgar/data/50341/0000950135-94-000548.txt           
FLEET FINANCIAL GROUP INC /RI/                                8-K         50341       1994-08-18  edgar/data/50341/0000908662-94-000013.txt           
FLEET FINANCIAL GROUP INC /RI/                                8-K         50341       1994-09-13  edgar/data/50341/0000908662-94-000014.txt           
FLEET FINANCIAL GROUP INC /RI/                                S-3         50341       1994-09-20  edgar/data/50341/0000950135-94-000568.txt           
FLEET FINANCIAL GROUP INC /RI/                                S-4         50341       1994-09-22  edgar/data/50341/0000950135-94-000571.txt           
FLEET FINANCIAL GROUP INC /RI/                                S-8         50341       1994-08-17  edgar/data/50341/0000908662-94-000011.txt           
FLEETWOOD ENTERPRISES INC/DE/                                 10-K        314132      1994-07-07  edgar/data/314132/0000898430-94-000481.txt          
FLEETWOOD ENTERPRISES INC/DE/                                 10-Q        314132      1994-08-31  edgar/data/314132/0000314132-94-000003.txt          
FLEETWOOD ENTERPRISES INC/DE/                                 DEF 14A     314132      1994-08-04  edgar/data/314132/0000898430-94-000543.txt          
FLEMING COMPANIES INC /OK/                                    10-Q        352949      1994-08-23  edgar/data/352949/0000909334-94-000023.txt          
FLEMING COMPANIES INC /OK/                                    8-K         352949      1994-08-03  edgar/data/352949/0000909334-94-000021.txt          
FLEMING COMPANIES INC /OK/                                    8-K/A       352949      1994-09-02  edgar/data/352949/0000912057-94-002945.txt          
FLEMING COMPANIES INC /OK/                                    S-3         352949      1994-09-02  edgar/data/352949/0000912057-94-002949.txt          
FLEMING COMPANIES INC /OK/                                    SC 13G      352949      1994-09-09  edgar/data/352949/0000315066-94-001567.txt          
FLEMING DIRECT SALES CORP                                     S-3         929276      1994-09-02  edgar/data/929276/0000912057-94-002949.txt          
FLEMING FOODS EAST INC                                        S-3         929278      1994-09-02  edgar/data/929278/0000912057-94-002949.txt          
FLEMING FOODS OF ALABAMA INC                                  S-3         929279      1994-09-02  edgar/data/929279/0000912057-94-002949.txt          
FLEMING FOODS OF OHIO INC                                     S-3         929280      1994-09-02  edgar/data/929280/0000912057-94-002949.txt          
FLEMING FOODS OF TENNESSEE INC                                S-3         929281      1994-09-02  edgar/data/929281/0000912057-94-002949.txt          
FLEMING FOODS OF TEXAS INC                                    S-3         929282      1994-09-02  edgar/data/929282/0000912057-94-002949.txt          
FLEMING FOODS OF VIRGINIA INC                                 S-3         929283      1994-09-02  edgar/data/929283/0000912057-94-002949.txt          
FLEMING FOODS SOUTH INC                                       S-3         929286      1994-09-02  edgar/data/929286/0000912057-94-002949.txt          
FLEMING FOODS WEST INC                                        S-3         929288      1994-09-02  edgar/data/929288/0000912057-94-002949.txt          
FLEMING FOREIGN SALES CORP                                    S-3         929277      1994-09-02  edgar/data/929277/0000912057-94-002949.txt          
FLEMING FRANCHISING INC                                       S-3         929284      1994-09-02  edgar/data/929284/0000912057-94-002949.txt          
FLEMING HOLDINGS INC                                          S-3         929293      1994-09-02  edgar/data/929293/0000912057-94-002949.txt          
FLEMING INTERNATIONAL LTD                                     S-3         929294      1994-09-02  edgar/data/929294/0000912057-94-002949.txt          
FLEMING SITE MEDIA INC                                        S-3         929295      1994-09-02  edgar/data/929295/0000912057-94-002949.txt          
