Description:           Master Index of EDGAR Dissemination Feed by Company Name
Last Data Received:    June 30, 1994
Comments:              webmaster@sec.gov
Anonymous FTP:         ftp://ftp.sec.gov/edgar/
 
 
 
 
Company Name                                                  Form Type   CIK         Date Filed  File Name
INTERNATIONAL CABLETEL INC                                    SC 13D      906347      1994-06-08  edgar/data/906347/0000318989-94-000006.txt          
INTERNATIONAL CONTROLS CORP                                   10-Q        51200       1994-05-02  edgar/data/51200/0000051200-94-000007.txt           
INTERNATIONAL CONTROLS CORP                                   S-1/A       51200       1994-06-09  edgar/data/51200/0000912057-94-002013.txt           
INTERNATIONAL CONTROLS CORP                                   S-1/A       51200       1994-06-22  edgar/data/51200/0000912057-94-002120.txt           
INTERNATIONAL DAIRY QUEEN INC                                 10-Q        51207       1994-04-08  edgar/data/51207/0000912057-94-001302.txt           
INTERNATIONAL DAIRY QUEEN INC                                 SC 13D      51207       1994-04-04  edgar/data/51207/0000912057-94-001267.txt           
INTERNATIONAL FLAVORS & FRAGRANCES INC                        10-Q        51253       1994-05-13  edgar/data/51253/0000950110-94-000196.txt           
INTERNATIONAL FLAVORS & FRAGRANCES INC                        DEFA14A     51253       1994-04-04  edgar/data/51253/0000950110-94-000137.txt           
INTERNATIONAL GAME TECHNOLOGY                                 10-Q        353944      1994-05-13  edgar/data/353944/0000353944-94-000010.txt          
INTERNATIONAL GAME TECHNOLOGY                                 11-K        353944      1994-06-29  edgar/data/353944/0000353944-94-000013.txt          
INTERNATIONAL IMAGING MATERIALS INC /DE/                      SC 13G/A    904009      1994-04-07  edgar/data/904009/0000315066-94-001094.txt          
INTERNATIONAL LEASE FINANCE CORP                              10-Q        714311      1994-05-11  edgar/data/714311/0000902595-94-000034.txt          
INTERNATIONAL LEASE FINANCE CORP                              424B2       714311      1994-05-18  edgar/data/714311/0000898430-94-000394.txt          
INTERNATIONAL LEASE FINANCE CORP                              424B2       714311      1994-05-27  edgar/data/714311/0000898430-94-000411.txt          
INTERNATIONAL LEASE FINANCE CORP                              424B3       714311      1994-04-07  edgar/data/714311/0000714311-94-000017.txt          
INTERNATIONAL LEASE FINANCE CORP                              424B3       714311      1994-04-07  edgar/data/714311/0000714311-94-000019.txt          
INTERNATIONAL LEASE FINANCE CORP                              424B3       714311      1994-04-08  edgar/data/714311/0000714311-94-000021.txt          
INTERNATIONAL LEASE FINANCE CORP                              424B3       714311      1994-04-21  edgar/data/714311/0000714311-94-000024.txt          
INTERNATIONAL LEASE FINANCE CORP                              424B3       714311      1994-05-05  edgar/data/714311/0000714311-94-000025.txt          
INTERNATIONAL LEASE FINANCE CORP                              424B3       714311      1994-05-05  edgar/data/714311/0000714311-94-000026.txt          
INTERNATIONAL LEASE FINANCE CORP                              424B3       714311      1994-05-05  edgar/data/714311/0000714311-94-000027.txt          
INTERNATIONAL LEASE FINANCE CORP                              424B3       714311      1994-05-05  edgar/data/714311/0000714311-94-000028.txt          
INTERNATIONAL LEASE FINANCE CORP                              424B3       714311      1994-05-11  edgar/data/714311/0000714311-94-000032.txt          
INTERNATIONAL LEASE FINANCE CORP                              424B3       714311      1994-05-11  edgar/data/714311/0000714311-94-000033.txt          
INTERNATIONAL LEASE FINANCE CORP                              424B3       714311      1994-06-07  edgar/data/714311/0000714311-94-000035.txt          
INTERNATIONAL LEASE FINANCE CORP                              424B3       714311      1994-06-07  edgar/data/714311/0000714311-94-000036.txt          
INTERNATIONAL LEASE FINANCE CORP                              424B3       714311      1994-06-07  edgar/data/714311/0000714311-94-000037.txt          
INTERNATIONAL LEASE FINANCE CORP                              424B3       714311      1994-06-07  edgar/data/714311/0000714311-94-000038.txt          
INTERNATIONAL LEASE FINANCE CORP                              424B3       714311      1994-06-29  edgar/data/714311/0000714311-94-000040.txt          
INTERNATIONAL LEASE FINANCE CORP                              8-K         714311      1994-05-17  edgar/data/714311/0000902595-94-000036.txt          
INTERNATIONAL LEASE FINANCE CORP                              8-K         714311      1994-05-24  edgar/data/714311/0000902595-94-000044.txt          
INTERNATIONAL LEASE FINANCE CORP                              8-K         714311      1994-06-06  edgar/data/714311/0000902595-94-000051.txt          
INTERNATIONAL LEASE FINANCE CORP                              S-3/A       714311      1994-05-13  edgar/data/714311/0000898430-94-000371.txt          
INTERNATIONAL MICROELECTRONIC PRODUCTS INC                    SC 13G/A    812927      1994-05-10  edgar/data/812927/0000950112-94-001230.txt          
INTERNATIONAL MICROELECTRONIC PRODUCTS INC                    SC 13G/A    812927      1994-06-08  edgar/data/812927/0000950112-94-001525.txt          
INTERNATIONAL MULTIFOODS CORP                                 10-K        51410       1994-05-16  edgar/data/51410/0000051410-94-000014.txt           
INTERNATIONAL MULTIFOODS CORP                                 11-K        51410       1994-05-27  edgar/data/51410/0000051410-94-000016.txt           
INTERNATIONAL MULTIFOODS CORP                                 11-K        51410       1994-06-22  edgar/data/51410/0000051410-94-000022.txt           
INTERNATIONAL MULTIFOODS CORP                                 8-K         51410       1994-06-08  edgar/data/51410/0000051410-94-000019.txt           
INTERNATIONAL MULTIFOODS CORP                                 DEF 14A     51410       1994-05-13  edgar/data/51410/0000950131-94-000626.txt           
INTERNATIONAL PAPER CO /NEW/                                  10-Q        51434       1994-05-10  edgar/data/51434/0000950115-94-000139.txt           
INTERNATIONAL PAPER CO /NEW/                                  11-K        51434       1994-06-29  edgar/data/51434/0000950112-94-001798.txt           
INTERNATIONAL PAPER CO /NEW/                                  11-K        51434       1994-06-29  edgar/data/51434/0000950112-94-001799.txt           
INTERNATIONAL PAPER CO /NEW/                                  424B2       51434       1994-05-02  edgar/data/51434/0000912057-94-001570.txt           
INTERNATIONAL PAPER CO /NEW/                                  424B2       51434       1994-05-12  edgar/data/51434/0000912057-94-001671.txt           
INTERNATIONAL PAPER CO /NEW/                                  424B2       51434       1994-05-12  edgar/data/51434/0000912057-94-001673.txt           
INTERNATIONAL PAPER CO /NEW/                                  424B2       51434       1994-05-12  edgar/data/51434/0000912057-94-001674.txt           
INTERNATIONAL PAPER CO /NEW/                                  424B2       51434       1994-05-12  edgar/data/51434/0000912057-94-001675.txt           
INTERNATIONAL PAPER CO /NEW/                                  424B2       51434       1994-05-12  edgar/data/51434/0000912057-94-001679.txt           
INTERNATIONAL PAPER CO /NEW/                                  424B2       51434       1994-05-12  edgar/data/51434/0000912057-94-001680.txt           
INTERNATIONAL PAPER CO /NEW/                                  424B2       51434       1994-05-12  edgar/data/51434/0000912057-94-001681.txt           
INTERNATIONAL PAPER CO /NEW/                                  424B2       51434       1994-05-12  edgar/data/51434/0000912057-94-001682.txt           
INTERNATIONAL PAPER CO /NEW/                                  424B2       51434       1994-05-16  edgar/data/51434/0000912057-94-001747.txt           
INTERNATIONAL PAPER CO /NEW/                                  424B2       51434       1994-05-16  edgar/data/51434/0000912057-94-001753.txt           
INTERNATIONAL PAPER CO /NEW/                                  424B2       51434       1994-05-17  edgar/data/51434/0000950172-94-000087.txt           
INTERNATIONAL PAPER CO /NEW/                                  424B2       51434       1994-05-17  edgar/data/51434/0000950172-94-000088.txt           
INTERNATIONAL PAPER CO /NEW/                                  424B2       51434       1994-05-17  edgar/data/51434/0000950172-94-000089.txt           
INTERNATIONAL PAPER CO /NEW/                                  424B2       51434       1994-05-17  edgar/data/51434/0000950172-94-000090.txt           
INTERNATIONAL PAPER CO /NEW/                                  424B2       51434       1994-05-18  edgar/data/51434/0000912057-94-001802.txt           
INTERNATIONAL PAPER CO /NEW/                                  424B2       51434       1994-05-20  edgar/data/51434/0000912057-94-001822.txt           
INTERNATIONAL PAPER CO /NEW/                                  424B2       51434       1994-06-10  edgar/data/51434/0000912057-94-002027.txt           
INTERNATIONAL PAPER CO /NEW/                                  8-K         51434       1994-04-29  edgar/data/51434/0000912057-94-001540.txt           
INTERNATIONAL PAPER CO /NEW/                                  8-K         51434       1994-05-26  edgar/data/51434/0000950172-94-000102.txt           
INTERNATIONAL PAPER CO /NEW/                                  8-K         51434       1994-06-15  edgar/data/51434/0000950172-94-000112.txt           
INTERNATIONAL PAPER CO /NEW/                                  S-3         51434       1994-04-01  edgar/data/51434/0000912057-94-001249.txt           
INTERNATIONAL PAPER CO /NEW/                                  S-3/A       51434       1994-04-13  edgar/data/51434/0000912057-94-001347.txt           
INTERNATIONAL RECTIFIER CORP /DE/                             10-Q        316793      1994-05-17  edgar/data/316793/0000316793-94-000007.txt          
INTERNATIONAL RECTIFIER CORP /DE/                             11-K        316793      1994-06-30  edgar/data/316793/0000316793-94-000011.txt          
INTERNATIONAL RECTIFIER CORP /DE/                             S-8         316793      1994-05-12  edgar/data/316793/0000316793-94-000005.txt          
INTERNATIONAL RECTIFIER CORP /DE/                             SC 13G      316793      1994-05-09  edgar/data/316793/0000315066-94-001171.txt          
INTERNATIONAL SERIES INC                                      497         742286      1994-04-04  edgar/data/742286/0000742286-94-000006.txt          
INTERNATIONAL SERIES INC                                      497         742286      1994-06-01  edgar/data/742286/0000742286-94-000007.txt          
INTERNATIONAL SHIPHOLDING CORP                                10-Q        278041      1994-05-13  edgar/data/278041/0000278041-94-000013.txt          
INTERNATIONAL THOROUGHBRED BREEDERS INC                       10-Q        320573      1994-05-11  edgar/data/320573/0000320573-94-000063.txt          
INTERPUBLIC GROUP OF COMPANIES INC                            10-Q        51644       1994-05-16  edgar/data/51644/0000051644-94-000039.txt           
INTERPUBLIC GROUP OF COMPANIES INC                            DEF 14A     51644       1994-04-07  edgar/data/51644/0000051644-94-000033.txt           
INTERSTATE BAKERIES CORP/DE/                                  10-Q        829499      1994-04-05  edgar/data/829499/0000829499-94-000003.txt          
INTERSTATE GENERAL CO L P                                     10-Q        807364      1994-05-16  edgar/data/807364/0000807364-94-000008.txt          
INTERSTATE GENERAL CO L P                                     10-Q/A      807364      1994-05-18  edgar/data/807364/0000807364-94-000010.txt          
INTERSTATE GENERAL CO L P                                     8-K         807364      1994-06-02  edgar/data/807364/0000807364-94-000014.txt          
INTERSTATE JOHNSON LANE INC                                   10-Q        771296      1994-05-13  edgar/data/771296/0000950168-94-000188.txt          
INTERSTATE POWER CO                                           10-Q        51720       1994-05-06  edgar/data/51720/0000051720-94-000008.txt           
INTERSTATE POWER CO                                           8-K         51720       1994-06-07  edgar/data/51720/0000051720-94-000010.txt           
INTERSTATE PROPERTIES ROTH STEVEN WIGHT RUSSELL JR            SC 13D/A    907618      1994-04-04  edgar/data/907618/0000891836-94-000017.txt          
INTRUST FINANCIAL CORP /                                      10-Q        705025      1994-05-11  edgar/data/705025/0000705025-94-000002.txt          
INVERSIONES MACUTO S A                                        SC 13D/A    924431      1994-06-03  edgar/data/924431/0000950136-94-000106.txt          
INVESCO DYNAMICS FUND INC /                                   NSAR-A      35692       1994-04-04  edgar/data/35692/0000035692-94-000001.txt           
INVESCO DYNAMICS FUND INC /                                   NSAR-B      35692       1994-06-24  edgar/data/35692/0000035692-94-000002.txt           
INVESCO INCOME FUNDS INC                                      NSAR-A      201815      1994-04-26  edgar/data/201815/0000201815-94-000003.txt          
INVESCO INTERNATIONAL FUNDS INC                               NSAR-A      906334      1994-06-27  edgar/data/906334/0000906334-94-000001.txt          
INVESCO MIM PLC                                               SC 13G/A    864047      1994-05-06  edgar/data/864047/0000864047-94-000012.txt          
INVESCO MIM PLC                                               SC 13G/A    864047      1994-06-07  edgar/data/864047/0000864047-94-000013.txt          
INVESCO STRATEGIC PORTFOLIOS INC                              NSAR-A      725781      1994-06-24  edgar/data/725781/0000725781-94-000001.txt          
INVESCO TREASURERS SERIES TRUST                               NSAR-B      828806      1994-04-20  edgar/data/828806/0000828806-94-000003.txt          
INVESCO VALUE TRUST                                           NSAR-A      789940      1994-04-25  edgar/data/789940/0000789940-94-000001.txt          
INVESTMENT SERIES FUNDS INC                                   497         889388      1994-06-01  edgar/data/889388/0000889388-94-000003.txt          
INVESTMENT SERIES FUNDS INC                                   497         889388      1994-06-16  edgar/data/889388/0000889388-94-000004.txt          
INVESTMENT SERIES FUNDS INC                                   N-30D       889388      1994-06-17  edgar/data/889388/0000889388-94-000005.txt          
INVESTMENT SERIES FUNDS INC                                   N-30D       889388      1994-06-27  edgar/data/889388/0000889388-94-000006.txt          
INVESTOR MUNICIPAL YIELD TRUST SERIES 1                       485BPOS     276808      1994-04-25  edgar/data/276808/0000891093-94-000523.txt          
INVESTORS BANK CORP                                           10-Q        804124      1994-05-13  edgar/data/804124/0000912057-94-001721.txt          
INVESTORS BANK CORP                                           11-K        804124      1994-06-29  edgar/data/804124/0000912057-94-002176.txt          
INVESTORS MUNICIPAL PENNSYLVANIA UNIT TRUST SERIES 1          485BPOS     278124      1994-04-25  edgar/data/278124/0000891093-94-000544.txt          
INVESTORS MUNICIPAL PENNSYLVANIA UNIT TRUST SERIES 2          485BPOS     311708      1994-04-25  edgar/data/311708/0000891093-94-000546.txt          
INVESTORS MUNICIPAL PENNSYLVANIA UNIT TRUST SERIES 4          485BPOS     319235      1994-04-25  edgar/data/319235/0000891093-94-000548.txt          
INVESTORS PREFERENCE FUND FOR INCOME INC                      NSAR-B      807937      1994-06-27  edgar/data/807937/0000807937-94-000002.txt          
INVESTORS PREFERENCE NY TAX FREE FUND INC                     NSAR-B      867263      1994-06-27  edgar/data/867263/0000867263-94-000002.txt          
INVESTORS QUALITY TAX EXEMPT TRUST 12TH MULTI SERIES          485BPOS     736976      1994-06-29  edgar/data/736976/0000891093-94-001025.txt          
INVESTORS QUALITY TAX EXEMPT TRUST 12TH MULTI SERIES          485BPOS     736976      1994-06-29  edgar/data/736976/0000891093-94-001051.txt          
INVESTORS QUALITY TAX EXEMPT TRUST 13TH MULTI SERIES/IL       485BPOS     743959      1994-06-29  edgar/data/743959/0000891093-94-001026.txt          
INVESTORS QUALITY TAX EXEMPT TRUST SERIES 13                  485BPOS     356123      1994-04-25  edgar/data/356123/0000891093-94-000533.txt          
INVESTORS QUALITY TAX EXEMPT TRUST SERIES 2                   485BPOS     277884      1994-04-25  edgar/data/277884/0000891093-94-000525.txt          
INVESTORS QUALITY TAX EXEMPT TRUST SERIES 21                  485BPOS     707829      1994-04-25  edgar/data/707829/0000891093-94-000567.txt          
INVESTORS QUALITY TAX EXEMPT TRUST SERIES 30                  485BPOS     716305      1994-06-29  edgar/data/716305/0000891093-94-000998.txt          
INVESTORS QUALITY TAX EXEMPT TRUST SERIES 4                   485BPOS     317039      1994-04-25  edgar/data/317039/0000891093-94-000527.txt          
INVESTORS QUALITY TAX EXEMPT TRUST SERIES 5                   485BPOS     317038      1994-04-25  edgar/data/317038/0000891093-94-000529.txt          
INVESTORS QUALITY TAX EXEMPT TRUST SERIES 7                   485BPOS     318373      1994-04-25  edgar/data/318373/0000891093-94-000531.txt          
INVG GOVERNMENT SECURITIES CORP                               10-K        793467      1994-04-28  edgar/data/793467/0000793467-94-000001.txt          
INVG GOVERNMENT SECURITIES CORP                               10-Q        793467      1994-05-16  edgar/data/793467/0000793467-94-000002.txt          
INVG MORTGAGE SECURITIES CORP /DE/                            10-K        792014      1994-04-27  edgar/data/792014/0000792014-94-000001.txt          
INVG MORTGAGE SECURITIES CORP /DE/                            10-Q        792014      1994-05-16  edgar/data/792014/0000792014-94-000002.txt          
IONICS INC                                                    10-Q        52466       1994-05-13  edgar/data/52466/0000052466-94-000007.txt           
IONICS INC                                                    11-K/A      52466       1994-05-31  edgar/data/52466/0000052466-94-000013.txt           
IONICS INC                                                    424B3       52466       1994-06-27  edgar/data/52466/0000052466-94-000021.txt           
IONICS INC                                                    S-8         52466       1994-06-24  edgar/data/52466/0000052466-94-000019.txt           
IOWA ILLINOIS GAS & ELECTRIC CO                               10-Q        52491       1994-04-29  edgar/data/52491/0000052491-94-000008.txt           
IOWA ILLINOIS GAS & ELECTRIC CO                               11-K        52491       1994-06-29  edgar/data/52491/0000052491-94-000015.txt           
IOWA ILLINOIS GAS & ELECTRIC CO                               15-15D      52491       1994-06-29  edgar/data/52491/0000052491-94-000016.txt           
IOWA ILLINOIS GAS & ELECTRIC CO                               S-3D        52491       1994-04-22  edgar/data/52491/0000950131-94-000549.txt           
IP HOLDING CO                                                 U-1/A       914755      1994-04-21  edgar/data/914755/0000912057-94-001424.txt          
IP TIMBERLANDS LTD                                            10-Q        761860      1994-05-06  edgar/data/761860/0000950115-94-000135.txt          
IPALCO ENTERPRISES INC                                        10-Q        728391      1994-05-12  edgar/data/728391/0000728391-94-000012.txt          
IPALCO ENTERPRISES INC                                        11-K        728391      1994-04-29  edgar/data/728391/0000728391-94-000010.txt          
IPALCO ENTERPRISES INC                                        U-3A-2/A    728391      1994-04-05  edgar/data/728391/0000728391-94-000008.txt          
IRT PROPERTY CO                                               10-Q        311099      1994-05-10  edgar/data/311099/0000950144-94-001002.txt          
ITALY FUND INC                                                DEFA14A     785855      1994-04-06  edgar/data/785855/0000053798-94-000174.txt          
ITALY FUND INC                                                N-30B-2     785855      1994-06-27  edgar/data/785855/0000053798-94-000308.txt          
ITEL CORP                                                     10-Q        52795       1994-05-12  edgar/data/52795/0000950124-94-000983.txt           
ITEL CORP                                                     DEF 14A     52795       1994-04-01  edgar/data/52795/0000950137-94-000020.txt           
ITT CORP                                                      10-Q        216228      1994-05-12  edgar/data/216228/0000216228-94-000002.txt          
ITT CORP                                                      11-K/A      216228      1994-06-28  edgar/data/216228/0000216228-94-000004.txt          
ITT CORP                                                      S-8         216228      1994-05-24  edgar/data/216228/0000950123-94-000969.txt          
ITT FINANCIAL CORP                                            10-Q        52825       1994-05-12  edgar/data/52825/0000052825-94-000003.txt           
ITT FINANCIAL CORP                                            8-K         52825       1994-05-04  edgar/data/52825/0000052825-94-000002.txt           
IWC RESOURCES CORP                                            10-Q        790523      1994-05-12  edgar/data/790523/0000790523-94-000010.txt          
IWC RESOURCES CORP                                            11-K/A      790523      1994-06-29  edgar/data/790523/0000911916-94-000088.txt          
JACKSON NATIONAL CAPITAL MANAGEMENT FUNDS                     NSAR-A      885554      1994-06-30  edgar/data/885554/0000885554-94-000001.txt          
JACOBS ENGINEERING GROUP INC /DE/                             10-Q        52988       1994-05-12  edgar/data/52988/0000898430-94-000342.txt           
JACOBS ENGINEERING GROUP INC /DE/                             10-Q/A      52988       1994-05-13  edgar/data/52988/0000898430-94-000353.txt           
JACOBSON STORES INC                                           10-K        53025       1994-04-20  edgar/data/53025/0000950124-94-000775.txt           
JACOBSON STORES INC                                           10-Q        53025       1994-06-10  edgar/data/53025/0000950124-94-001131.txt           
JACOBSON STORES INC                                           8-A12G/A    53025       1994-06-10  edgar/data/53025/0000950124-94-001130.txt           
JACOBSON STORES INC                                           DEF 14A     53025       1994-04-15  edgar/data/53025/0000950124-94-000764.txt           
JACOBSON STORES INC                                           S-8         53025       1994-05-04  edgar/data/53025/0000950124-94-000916.txt           
JACOR COMMUNICATIONS INC                                      10-Q        702808      1994-05-11  edgar/data/702808/0000702808-94-000011.txt          
JACOR COMMUNICATIONS INC                                      11-K        702808      1994-06-29  edgar/data/702808/0000702808-94-000012.txt          
JACOR COMMUNICATIONS INC                                      DEF 14A     702808      1994-04-21  edgar/data/702808/0000702808-94-000008.txt          
JAMES RIVER CORP OF VIRGINIA                                  10-Q        53117       1994-05-10  edgar/data/53117/0000053117-94-000024.txt           
JAMES RIVER CORP OF VIRGINIA                                  11-K        53117       1994-06-28  edgar/data/53117/0000053117-94-000028.txt           
JAMES RIVER CORP OF VIRGINIA                                  11-K        53117       1994-06-29  edgar/data/53117/0000053117-94-000029.txt           
JAMES RIVER CORP OF VIRGINIA                                  424B3       53117       1994-06-01  edgar/data/53117/0000916641-94-000025.txt           
JAMES RIVER CORP OF VIRGINIA                                  424B5       53117       1994-06-22  edgar/data/53117/0000916641-94-000047.txt           
JAMES RIVER CORP OF VIRGINIA                                  8-A12B      53117       1994-06-22  edgar/data/53117/0000916641-94-000045.txt           
JAMES RIVER CORP OF VIRGINIA                                  8-K         53117       1994-04-27  edgar/data/53117/0000053117-94-000021.txt           
JAMES RIVER CORP OF VIRGINIA                                  8-K         53117       1994-04-29  edgar/data/53117/0000053117-94-000023.txt           
JAMES RIVER CORP OF VIRGINIA                                  8-K         53117       1994-06-02  edgar/data/53117/0000916641-94-000027.txt           
JAMES RIVER CORP OF VIRGINIA                                  S-3         53117       1994-05-02  edgar/data/53117/0000950118-94-000092.txt           
JAMES RIVER CORP OF VIRGINIA                                  S-3         53117       1994-05-02  edgar/data/53117/0000950118-94-000093.txt           
JAMES RIVER CORP OF VIRGINIA                                  S-3         53117       1994-06-21  edgar/data/53117/0000916641-94-000042.txt           
JAMES RIVER CORP OF VIRGINIA                                  SC 13G/A    53117       1994-05-10  edgar/data/53117/0000912462-94-000070.txt           
JAMES RIVER CORP OF VIRGINIA                                  SC 13G/A    53117       1994-05-10  edgar/data/53117/0000912462-94-000071.txt           
JAN BELL MARKETING INC                                        10-K/A      817946      1994-04-11  edgar/data/817946/0000950144-94-000836.txt          
JAN BELL MARKETING INC                                        10-Q        817946      1994-06-15  edgar/data/817946/0000950144-94-001207.txt          
JAN BELL MARKETING INC                                        DEF 14A     817946      1994-04-29  edgar/data/817946/0000950144-94-000922.txt          
JANES MICHAEL V                                               SC 13D/A    919362      1994-04-11  edgar/data/919362/0000950114-94-000055.txt          
JANUS CAPITAL CORP                                            SC 13G/A    812295      1994-06-07  edgar/data/812295/0000812295-94-000040.txt          
JANUS INVESTMENT FUND                                         NSAR-A      277751      1994-06-30  edgar/data/277751/0000277751-94-000002.txt          
JANUS INVESTMENT FUND                                         NSAR-B      277751      1994-04-08  edgar/data/277751/0000277751-94-000001.txt          
JAPAN EQUITY FUND INC                                         NSAR-A      866095      1994-06-29  edgar/data/866095/0000866095-94-000004.txt          
JEFFERIES GROUP INC                                           10-Q        717867      1994-05-06  edgar/data/717867/0000950148-94-000256.txt          
JEFFERIES GROUP INC                                           8-K         717867      1994-05-03  edgar/data/717867/0000950148-94-000243.txt          
JEFFERIES GROUP INC                                           DEF 14A     717867      1994-04-04  edgar/data/717867/0000950148-94-000177.txt          
JEFFERIES GROUP INC                                           S-4         717867      1994-06-24  edgar/data/717867/0000950150-94-000561.txt          
JEFFERIES GROUP INC                                           S-8         717867      1994-06-30  edgar/data/717867/0000950148-94-000310.txt          
JEFFERSON BANKSHARES INC                                      10-C        311100      1994-04-07  edgar/data/311100/0000311100-94-000011.txt          
JEFFERSON BANKSHARES INC                                      10-C/A      311100      1994-04-07  edgar/data/311100/0000311100-94-000012.txt          
JEFFERSON BANKSHARES INC                                      10-Q        311100      1994-05-11  edgar/data/311100/0000311100-94-000014.txt          
JEFFERSON BANKSHARES INC                                      S-4         311100      1994-05-20  edgar/data/311100/0000916641-94-000021.txt          
JEFFERSON BANKSHARES INC                                      S-4/A       311100      1994-06-22  edgar/data/311100/0000916641-94-000046.txt          
JEFFERSON PILOT CORP                                          10-Q        53347       1994-05-12  edgar/data/53347/0000053347-94-000002.txt           
JEFFERSON PILOT CORP                                          DEFA14A     53347       1994-04-22  edgar/data/53347/0000950144-94-000887.txt           
JEFFERSON SMURFIT CORP                                        10-Q        727742      1994-05-16  edgar/data/727742/0000727742-94-000003.txt          
JEFFERSON SMURFIT CORP                                        8-K         727742      1994-04-25  edgar/data/727742/0000727742-94-000002.txt          
JEFFERSON SMURFIT CORP                                        S-2/A       727742      1994-04-19  edgar/data/727742/0000950117-94-000087.txt          
JEFFERSON SMURFIT CORP                                        S-2/A       727742      1994-04-26  edgar/data/727742/0000950117-94-000097.txt          
JEFFERSON SMURFIT CORP                                        S-2/A       727742      1994-05-04  edgar/data/727742/0000950117-94-000107.txt          
JERSEY CENTRAL POWER & LIGHT CO                               10-Q        53456       1994-05-06  edgar/data/53456/0000053456-94-000009.txt           
JERSEY CENTRAL POWER & LIGHT CO                               35-CERT     53456       1994-04-11  edgar/data/53456/0000053456-94-000008.txt           
JERSEY CENTRAL POWER & LIGHT CO                               35-CERT     53456       1994-05-26  edgar/data/53456/0000053456-94-000010.txt           
JMB INCOME PROPERTIES LTD X                                   10-Q        719244      1994-05-13  edgar/data/719244/0000892626-94-000071.txt          
JMB INCOME PROPERTIES LTD XI                                  10-Q        744437      1994-05-13  edgar/data/744437/0000892626-94-000075.txt          
JMB INCOME PROPERTIES LTD XII                                 10-Q        765813      1994-05-13  edgar/data/765813/0000892626-94-000074.txt          
JMB INCOME PROPERTIES LTD XIII                                10-Q        790603      1994-05-16  edgar/data/790603/0000892626-94-000079.txt          
JOHNSON & JOHNSON                                             10-K        200406      1994-04-01  edgar/data/200406/0000950123-94-000687.txt          
JOHNSON & JOHNSON                                             10-K/A      200406      1994-06-30  edgar/data/200406/0000950110-94-000233.txt          
JOHNSON & JOHNSON                                             10-Q        200406      1994-05-13  edgar/data/200406/0000200406-94-000004.txt          
JOHNSON WORLDWIDE ASSOCIATES INC                              10-Q        788329      1994-05-13  edgar/data/788329/0000897069-94-000065.txt          
JONES EDWARD D & CO DAILY PASSPORT CASH TRUST                 24F-2NT     314650      1994-04-15  edgar/data/314650/0000314650-94-000001.txt          
JONES EDWARD D & CO DAILY PASSPORT CASH TRUST                 485B24E     314650      1994-04-15  edgar/data/314650/0000314650-94-000002.txt          
JONES EDWARD D & CO DAILY PASSPORT CASH TRUST                 485BPOS     314650      1994-04-22  edgar/data/314650/0000314650-94-000004.txt          
JONES EDWARD D & CO DAILY PASSPORT CASH TRUST                 497         314650      1994-04-28  edgar/data/314650/0000314650-94-000005.txt          
JONES EDWARD D & CO DAILY PASSPORT CASH TRUST                 N-30D       314650      1994-04-28  edgar/data/314650/0000314650-94-000006.txt          
JONES EDWARD D & CO DAILY PASSPORT CASH TRUST                 NSAR-B      314650      1994-04-29  edgar/data/314650/0000314650-94-000007.txt          
JONES FINANCIAL COMPANIES L P                                 10-Q        815917      1994-05-06  edgar/data/815917/0000815917-94-000002.txt          
JONES INTERCABLE INC                                          10-C        275605      1994-04-05  edgar/data/275605/0000950134-94-000359.txt          
JONES INTERCABLE INC                                          10-Q        275605      1994-04-14  edgar/data/275605/0000950134-94-000408.txt          
JONES INTERCABLE INC                                          8-K         275605      1994-04-08  edgar/data/275605/0000950134-94-000373.txt          
JONES INTERCABLE INC                                          8-K         275605      1994-06-06  edgar/data/275605/0000950134-94-000657.txt          
JONES INTERCABLE INC                                          8-K         275605      1994-06-17  edgar/data/275605/0000950134-94-000707.txt          
JONES INTERCABLE INC                                          SC 13D      275605      1994-04-01  edgar/data/275605/0000950103-94-001947.txt          
JONES SPACELINK LTD                                           10-Q        353796      1994-04-14  edgar/data/353796/0000950134-94-000409.txt          
JONES SPACELINK LTD                                           8-K         353796      1994-06-06  edgar/data/353796/0000950134-94-000658.txt          
JORDAN INDUSTRIES INC                                         10-Q        839484      1994-05-12  edgar/data/839484/0000839484-94-000011.txt          
JORDAN INDUSTRIES INC                                         8-K         839484      1994-06-03  edgar/data/839484/0000839484-94-000014.txt          
JOSLYN CORP /IL/                                              10-Q        54045       1994-05-10  edgar/data/54045/0000054045-94-000010.txt           
JOSTENS INC                                                   10-Q        54050       1994-05-23  edgar/data/54050/0000054050-94-000011.txt           
JOSTENS INC                                                   8-K         54050       1994-05-16  edgar/data/54050/0000054050-94-000009.txt           
JOSTENS INC                                                   NT 10-Q     54050       1994-05-16  edgar/data/54050/0000054050-94-000010.txt           
JOURNAL COMMUNICATIONS INC                                    10-Q        54056       1994-05-10  edgar/data/54056/0000897069-94-000062.txt           
JOY TECHNOLOGIES INC                                          SC 13G/A    812944      1994-05-06  edgar/data/812944/0000315066-94-001137.txt          
JPM INSTITUTIONAL FUNDS                                       NSAR-A      894088      1994-04-28  edgar/data/894088/0000894088-94-000005.txt          
JPS TEXTILE GROUP INC /DE/                                    10-Q        846615      1994-06-20  edgar/data/846615/0000950144-94-001226.txt          
