Description:           Master Index of EDGAR Dissemination Feed by Company Name
Last Data Received:    December 31, 1994
Comments:              webmaster@sec.gov
Anonymous FTP:         ftp://ftp.sec.gov/edgar/
 
 
 
 
Company Name                                                  Form Type   CIK         Date Filed  File Name
NATIONAL STEEL CORP                                           S-3/A       70578       1994-12-22  edgar/data/70578/0000950131-94-001967.txt           
NATIONAL WESTERN LIFE INSURANCE CO                            10-Q        70684       1994-11-14  edgar/data/70684/0000070684-94-000017.txt           
NATIONAR FUNDS INC                                            NSAR-A      916566      1994-12-22  edgar/data/916566/0000916566-94-000004.txt          
NATIONSBANK CORP                                              10-Q        70858       1994-11-14  edgar/data/70858/0000070858-94-000018.txt           
NATIONSBANK CORP                                              424B2       70858       1994-11-14  edgar/data/70858/0000895527-94-000050.txt           
NATIONSBANK CORP                                              424B2       70858       1994-11-14  edgar/data/70858/0000895527-94-000051.txt           
NATIONSBANK CORP                                              424B2       70858       1994-11-14  edgar/data/70858/0000895527-94-000052.txt           
NATIONSBANK CORP                                              424B2       70858       1994-11-14  edgar/data/70858/0000895527-94-000053.txt           
NATIONSBANK CORP                                              424B2       70858       1994-11-14  edgar/data/70858/0000895527-94-000054.txt           
NATIONSBANK CORP                                              424B2       70858       1994-11-14  edgar/data/70858/0000895527-94-000055.txt           
NATIONSBANK CORP                                              424B2       70858       1994-11-14  edgar/data/70858/0000895527-94-000056.txt           
NATIONSBANK CORP                                              424B2       70858       1994-11-14  edgar/data/70858/0000895527-94-000057.txt           
NATIONSBANK CORP                                              424B2       70858       1994-11-14  edgar/data/70858/0000895527-94-000058.txt           
NATIONSBANK CORP                                              424B2       70858       1994-11-14  edgar/data/70858/0000895527-94-000059.txt           
NATIONSBANK CORP                                              424B2       70858       1994-11-14  edgar/data/70858/0000895527-94-000060.txt           
NATIONSBANK CORP                                              424B2       70858       1994-11-14  edgar/data/70858/0000895527-94-000061.txt           
NATIONSBANK CORP                                              424B2       70858       1994-11-14  edgar/data/70858/0000895527-94-000062.txt           
NATIONSBANK CORP                                              424B2       70858       1994-11-14  edgar/data/70858/0000895527-94-000063.txt           
NATIONSBANK CORP                                              424B2       70858       1994-11-14  edgar/data/70858/0000895527-94-000064.txt           
NATIONSBANK CORP                                              424B2       70858       1994-11-14  edgar/data/70858/0000895527-94-000065.txt           
NATIONSBANK CORP                                              424B2       70858       1994-11-14  edgar/data/70858/0000895527-94-000066.txt           
NATIONSBANK CORP                                              424B2       70858       1994-11-14  edgar/data/70858/0000895527-94-000067.txt           
NATIONSBANK CORP                                              424B2       70858       1994-11-14  edgar/data/70858/0000895527-94-000068.txt           
NATIONSBANK CORP                                              424B2       70858       1994-11-14  edgar/data/70858/0000895527-94-000069.txt           
NATIONSBANK CORP                                              424B2       70858       1994-11-16  edgar/data/70858/0000895527-94-000080.txt           
NATIONSBANK CORP                                              424B2       70858       1994-11-16  edgar/data/70858/0000895527-94-000081.txt           
NATIONSBANK CORP                                              424B2       70858       1994-11-16  edgar/data/70858/0000895527-94-000082.txt           
NATIONSBANK CORP                                              424B2       70858       1994-11-16  edgar/data/70858/0000895527-94-000083.txt           
NATIONSBANK CORP                                              424B2       70858       1994-11-16  edgar/data/70858/0000895527-94-000084.txt           
NATIONSBANK CORP                                              424B2       70858       1994-11-17  edgar/data/70858/0000895527-94-000086.txt           
NATIONSBANK CORP                                              424B2       70858       1994-11-21  edgar/data/70858/0000895527-94-000095.txt           
NATIONSBANK CORP                                              424B2       70858       1994-11-21  edgar/data/70858/0000895527-94-000096.txt           
NATIONSBANK CORP                                              424B2       70858       1994-11-21  edgar/data/70858/0000895527-94-000097.txt           
NATIONSBANK CORP                                              424B5       70858       1994-12-22  edgar/data/70858/0000950168-94-000428.txt           
NATIONSBANK CORP                                              8-K         70858       1994-10-04  edgar/data/70858/0000070858-94-000016.txt           
NATIONSBANK CORP                                              8-K         70858       1994-12-22  edgar/data/70858/0000895527-94-000102.txt           
NATIONSBANK CORP                                              S-8 POS     70858       1994-12-29  edgar/data/70858/0000895527-94-000106.txt           
NATIONSBANK CORP                                              SC 13D      70858       1994-11-23  edgar/data/70858/0000950168-94-000388.txt           
NATIONSBANK CORP                                              SC 13D/A    70858       1994-11-29  edgar/data/70858/0000950168-94-000391.txt           
NATIONSBANK CORP                                              SC 13D/A    70858       1994-12-15  edgar/data/70858/0000950168-94-000409.txt           
NATIONSBANK CORP/FA                                           SC 13G      912462      1994-10-07  edgar/data/912462/0000912462-94-000074.txt          
NATIONSBANK CORP/FA                                           SC 13G      912462      1994-11-10  edgar/data/912462/0000912462-94-000075.txt          
NATIONWIDE HEALTH PROPERTIES INC                              10-Q        780053      1994-11-14  edgar/data/780053/0000898430-94-000839.txt          
NATIONWIDE INVESTING FOUNDATION                               NSAR-B      69369       1994-12-30  edgar/data/69369/0000069369-94-000004.txt           
NAUTICA ENTERPRISES INC                                       SC 13G/A    93736       1994-10-07  edgar/data/93736/0000315066-94-001665.txt           
NAUTICA ENTERPRISES INC                                       SC 13G/A    93736       1994-10-07  edgar/data/93736/0000315066-94-001683.txt           
NAVIGATOR TAX FREE MONEY MARKET FUND INC                      NSAR-A      789016      1994-10-27  edgar/data/789016/0000789016-94-000002.txt          
NAVISTAR FINANCIAL CORP                                       10-Q/A      51303       1994-12-07  edgar/data/51303/0000051303-94-000006.txt           
NAVISTAR FINANCIAL CORP                                       8-K         51303       1994-12-22  edgar/data/51303/0000950124-94-001870.txt           
NAVISTAR FINANCIAL RETAIL RECEIVABLES CORPORATION             424B5       882590      1994-12-07  edgar/data/882590/0000950131-94-001849.txt          
NAVISTAR FINANCIAL RETAIL RECEIVABLES CORPORATION             424B5       882590      1994-12-12  edgar/data/882590/0000950131-94-001879.txt          
NAVISTAR FINANCIAL RETAIL RECEIVABLES CORPORATION             8-K         882590      1994-10-31  edgar/data/882590/0000882590-94-000001.txt          
NAVISTAR FINANCIAL RETAIL RECEIVABLES CORPORATION             8-K         882590      1994-12-08  edgar/data/882590/0000882590-94-000004.txt          
NAVISTAR FINANCIAL RETAIL RECEIVABLES CORPORATION             S-3         882590      1994-10-07  edgar/data/882590/0000950131-94-001524.txt          
NAVISTAR FINANCIAL RETAIL RECEIVABLES CORPORATION             S-3/A       882590      1994-11-29  edgar/data/882590/0000950131-94-001831.txt          
NBB BANCORP INC                                               10-Q        829732      1994-11-14  edgar/data/829732/0000950146-94-000197.txt          
NBC CAPITAL CORP                                              10-Q        742054      1994-11-14  edgar/data/742054/0000950134-94-001371.txt          
NBD BANCORP INC /DE/                                          10-Q        70040       1994-11-14  edgar/data/70040/0000070040-94-000021.txt           
NBD BANCORP INC /DE/                                          S-4/A       70040       1994-11-01  edgar/data/70040/0000950124-94-001632.txt           
NCC INDUSTRIES INC                                            10-Q        70855       1994-11-14  edgar/data/70855/0000070855-94-000005.txt           
NCC INDUSTRIES INC                                            10-Q/A      70855       1994-12-21  edgar/data/70855/0000070855-94-000007.txt           
NCH CORP                                                      10-Q        69960       1994-12-13  edgar/data/69960/0000069960-94-000014.txt           
NEIMAN MARCUS GROUP INC                                       10-K        819539      1994-10-27  edgar/data/819539/0000819539-94-000014.txt          
NEIMAN MARCUS GROUP INC                                       10-Q        819539      1994-12-13  edgar/data/819539/0000819539-94-000016.txt          
NEIMAN MARCUS GROUP INC                                       DEF 14A     819539      1994-12-13  edgar/data/819539/0000950135-94-000706.txt          
NEIMAN MARCUS GROUP INC                                       SC 13D/A    819539      1994-11-08  edgar/data/819539/0000807249-94-000109.txt          
NELSON THOMAS INC                                             10-Q        71023       1994-11-14  edgar/data/71023/0000071023-94-000003.txt           
NESTLE HOLDINGS INC                                           SC 13D/A    923122      1994-10-05  edgar/data/923122/0000912057-94-003322.txt          
NETFRAME SYSTEMS INC                                          SC 13G/A    818456      1994-12-09  edgar/data/818456/0000068100-94-000436.txt          
NETWORK EQUIPMENT TECHNOLOGIES INC                            10-Q        752431      1994-11-08  edgar/data/752431/0000752431-94-000007.txt          
NETWORK EQUIPMENT TECHNOLOGIES INC                            SC 13G      752431      1994-12-09  edgar/data/752431/0000315066-94-001869.txt          
NETWORK EQUIPMENT TECHNOLOGIES INC                            SC 13G/A    752431      1994-11-10  edgar/data/752431/0000068100-94-000413.txt          
NETWORK PERIPHERALS INC                                       SC 13G      922521      1994-12-09  edgar/data/922521/0000315066-94-001870.txt          
NEUBERGER & BERMAN EQUITY FUNDS                               NSAR-B      44402       1994-10-26  edgar/data/44402/0000044402-94-000002.txt           
NEUBERGER & BERMAN EQUITY TRUST                               NSAR-B      906926      1994-10-26  edgar/data/906926/0000906926-94-000002.txt          
NEUBERGER & BERMAN INCOME FUNDS                               NSAR-B      723620      1994-12-30  edgar/data/723620/0000723620-94-000003.txt          
NEUBERGER & BERMAN INCOME TRUST                               NSAR-B      905235      1994-12-29  edgar/data/905235/0000905235-94-000002.txt          
NEUTROGENA CORP                                               15-12G      71125       1994-10-05  edgar/data/71125/0000950157-94-000151.txt           
NEVADA POWER CO                                               10-Q        71180       1994-11-10  edgar/data/71180/0000071180-94-000022.txt           
NEVADA POWER CO                                               424B4       71180       1994-11-03  edgar/data/71180/0000912057-94-003669.txt           
NEVADA POWER CO                                               S-3         71180       1994-10-19  edgar/data/71180/0000912057-94-003456.txt           
NEW ENGLAND BUSINESS SERVICE INC                              10-Q        205700      1994-11-07  edgar/data/205700/0000205700-94-000016.txt          
NEW ENGLAND BUSINESS SERVICE INC                              8-A12G/A    205700      1994-10-25  edgar/data/205700/0000891836-94-000070.txt          
NEW ENGLAND BUSINESS SERVICE INC                              8-K         205700      1994-10-25  edgar/data/205700/0000891836-94-000071.txt          
NEW ENGLAND BUSINESS SERVICE INC                              8-K/A       205700      1994-10-26  edgar/data/205700/0000891836-94-000072.txt          
NEW ENGLAND BUSINESS SERVICE INC                              S-8         205700      1994-10-28  edgar/data/205700/0000205700-94-000008.txt          
NEW ENGLAND ELECTRIC SYSTEM                                   10-Q        71297       1994-11-10  edgar/data/71297/0000071297-94-000053.txt           
NEW ENGLAND ELECTRIC SYSTEM                                   35-CERT     71297       1994-10-14  edgar/data/71297/0000071297-94-000045.txt           
NEW ENGLAND ELECTRIC SYSTEM                                   35-CERT     71297       1994-11-07  edgar/data/71297/0000071297-94-000050.txt           
NEW ENGLAND ELECTRIC SYSTEM                                   35-CERT     71297       1994-11-08  edgar/data/71297/0000071297-94-000051.txt           
NEW ENGLAND ELECTRIC SYSTEM                                   35-CERT     71297       1994-11-10  edgar/data/71297/0000071297-94-000052.txt           
NEW ENGLAND ELECTRIC SYSTEM                                   35-CERT     71297       1994-11-10  edgar/data/71297/0000071297-94-000054.txt           
NEW ENGLAND ELECTRIC SYSTEM                                   8-K         71297       1994-10-27  edgar/data/71297/0000071297-94-000047.txt           
NEW ENGLAND ELECTRIC SYSTEM                                   8-K         71297       1994-12-09  edgar/data/71297/0000071297-94-000056.txt           
NEW ENGLAND ELECTRIC SYSTEM                                   POS AMC     71297       1994-10-12  edgar/data/71297/0000071297-94-000043.txt           
NEW ENGLAND ELECTRIC SYSTEM                                   POS AMC     71297       1994-12-19  edgar/data/71297/0000071297-94-000057.txt           
NEW ENGLAND ELECTRIC SYSTEM                                   U-1         71297       1994-10-05  edgar/data/71297/0000071297-94-000042.txt           
NEW ENGLAND ELECTRIC SYSTEM                                   U-1         71297       1994-10-21  edgar/data/71297/0000071297-94-000046.txt           
NEW ENGLAND ELECTRIC SYSTEM                                   U-1         71297       1994-10-31  edgar/data/71297/0000071297-94-000048.txt           
NEW ENGLAND ELECTRIC SYSTEM                                   U-1/A       71297       1994-10-12  edgar/data/71297/0000071297-94-000044.txt           
NEW ENGLAND ELECTRIC SYSTEM                                   U-1/A       71297       1994-10-31  edgar/data/71297/0000071297-94-000049.txt           
NEW ENGLAND ELECTRIC SYSTEM                                   U-1/A       71297       1994-12-05  edgar/data/71297/0000071297-94-000055.txt           
NEW ENGLAND ENERGY INC                                        35-CERT     319918      1994-11-10  edgar/data/319918/0000319918-94-000012.txt          
NEW ENGLAND ENERGY INC                                        35-CERT     319918      1994-11-10  edgar/data/319918/0000319918-94-000013.txt          
NEW ENGLAND ENERGY INC                                        35-CERT     319918      1994-11-10  edgar/data/319918/0000319918-94-000014.txt          
NEW ENGLAND ENERGY INC                                        POS AMC     319918      1994-10-05  edgar/data/319918/0000319918-94-000011.txt          
NEW ENGLAND POWER CO                                          10-Q        71337       1994-11-10  edgar/data/71337/0000071337-94-000012.txt           
NEW ENGLAND POWER CO                                          424B2       71337       1994-11-01  edgar/data/71337/0000071337-94-000011.txt           
NEW ENGLAND POWER CO                                          424B2       71337       1994-12-16  edgar/data/71337/0000071337-94-000015.txt           
NEW ENGLAND POWER CO                                          424B2       71337       1994-12-16  edgar/data/71337/0000071337-94-000016.txt           
NEW ENGLAND POWER CO                                          8-K         71337       1994-10-27  edgar/data/71337/0000071337-94-000010.txt           
NEW ENGLAND POWER CO                                          8-K         71337       1994-12-09  edgar/data/71337/0000071337-94-000014.txt           
NEW ENGLAND POWER CO                                          U-6B-2      71337       1994-11-17  edgar/data/71337/0000071337-94-000013.txt           
NEW ENGLAND POWER CO                                          U-6B-2      71337       1994-12-27  edgar/data/71337/0000071337-94-000017.txt           
NEW ENGLAND POWER CO                                          U-6B-2      71337       1994-12-27  edgar/data/71337/0000071337-94-000018.txt           
NEW ENGLAND TELEPHONE & TELEGRAPH CO                          10-K/A      71344       1994-12-14  edgar/data/71344/0000950146-94-000222.txt           
NEW ENGLAND TELEPHONE & TELEGRAPH CO                          10-K/A      71344       1994-12-21  edgar/data/71344/0000071344-94-000007.txt           
NEW ENGLAND TELEPHONE & TELEGRAPH CO                          10-Q        71344       1994-11-09  edgar/data/71344/0000071344-94-000006.txt           
NEW ENGLAND TELEPHONE & TELEGRAPH CO                          10-Q/A      71344       1994-10-31  edgar/data/71344/0000071344-94-000005.txt           
NEW ENGLAND TELEPHONE & TELEGRAPH CO                          10-Q/A      71344       1994-12-14  edgar/data/71344/0000950146-94-000223.txt           
NEW ENGLAND TELEPHONE & TELEGRAPH CO                          10-Q/A      71344       1994-12-14  edgar/data/71344/0000950146-94-000224.txt           
NEW ENGLAND TELEPHONE & TELEGRAPH CO                          10-Q/A      71344       1994-12-14  edgar/data/71344/0000950146-94-000225.txt           
NEW ENGLAND TELEPHONE & TELEGRAPH CO                          8-K         71344       1994-12-22  edgar/data/71344/0000071344-94-000008.txt           
NEW ENSERCH EXPLORATION INC                                   8-A12B      931006      1994-12-27  edgar/data/931006/0000931006-94-000002.txt          
NEW ENSERCH EXPLORATION INC                                   S-4         931006      1994-12-09  edgar/data/931006/0000950109-94-002279.txt          
NEW JERSEY DAILY MUNICIPAL INCOME FUND INC                    NSAR-B      866782      1994-12-23  edgar/data/866782/0000866782-94-000002.txt          
NEW JERSEY LIMITED MATURITY TAX FREE PORTFOLIO                NSAR-A      892338      1994-11-23  edgar/data/892338/0000892338-94-000002.txt          
NEW JERSEY RESOURCES CORP                                     10-K        356309      1994-12-29  edgar/data/356309/0000950110-94-000358.txt          
NEW MEXICO & ARIZONA LAND CO                                  10-Q        71478       1994-11-07  edgar/data/71478/0000071478-94-000008.txt           
NEW ORLEANS PUBLIC SERVICE INC                                10-Q        71508       1994-11-14  edgar/data/71508/0000065984-94-000063.txt           
NEW ORLEANS PUBLIC SERVICE INC                                8-K         71508       1994-12-09  edgar/data/71508/0000065984-94-000070.txt           
NEW PLAN REALTY TRUST                                         10-K        71519       1994-10-14  edgar/data/71519/0000910643-94-000040.txt           
NEW PLAN REALTY TRUST                                         10-K/A      71519       1994-12-12  edgar/data/71519/0000910643-94-000045.txt           
NEW PLAN REALTY TRUST                                         10-Q        71519       1994-12-09  edgar/data/71519/0000910643-94-000043.txt           
NEW PLAN REALTY TRUST                                         8-K/A       71519       1994-10-06  edgar/data/71519/0000910643-94-000038.txt           
NEW PLAN REALTY TRUST                                         DEF 14A     71519       1994-11-09  edgar/data/71519/0000950130-94-001587.txt           
NEW SOUTH AFRICA FUND INC                                     NSAR-A      917715      1994-10-26  edgar/data/917715/0000917715-94-000001.txt          
NEW YORK DAILY TAX FREE INCOME FUND INC                       NSAR-A      740372      1994-12-23  edgar/data/740372/0000740372-94-000004.txt          
NEW YORK LIMITED MATURITY TAX FREE PORTFOLIO                  NSAR-A      892297      1994-11-23  edgar/data/892297/0000892297-94-000002.txt          
NEW YORK MUNICIPAL CASH TRUST                                 24F-2NT     701438      1994-12-15  edgar/data/701438/0000701438-94-000006.txt          
NEW YORK MUNICIPAL CASH TRUST                                 NSAR-B      701438      1994-12-30  edgar/data/701438/0000701438-94-000007.txt          
NEW YORK MUNICIPAL TRUST N Y DISCOUNT & ZERO COUPON FD 4TH S  485BPOS     739611      1994-10-26  edgar/data/739611/0000903112-94-000808.txt          
NEW YORK MUNICIPAL TRUST N Y DISCOUNT & ZERO COUPON FD 4TH S  497J        739611      1994-11-16  edgar/data/739611/0000903112-94-001026.txt          
NEW YORK MUNICIPAL TRUST N Y DISCOUNT & ZERO COUPON FD 4TH S  497J        739611      1994-11-16  edgar/data/739611/0000903112-94-001027.txt          
NEW YORK MUNICIPAL TRUST N Y DISCOUNT & ZERO COUPON FUND 2ND  485BPOS     726936      1994-10-25  edgar/data/726936/0000903112-94-000799.txt          
NEW YORK MUNICIPAL TRUST N Y DISCOUNT & ZERO COUPON FUND 2ND  497J        726936      1994-11-16  edgar/data/726936/0000903112-94-001019.txt          
NEW YORK MUNICIPAL TRUST NEW YORK DISCOUNT & ZERO COUPON FUN  485BPOS     719970      1994-10-25  edgar/data/719970/0000903112-94-000799.txt          
NEW YORK MUNICIPAL TRUST NEW YORK DISCOUNT & ZERO COUPON FUN  497J        719970      1994-11-16  edgar/data/719970/0000903112-94-001017.txt          
NEW YORK MUNICIPAL TRUST SERIES 28                            485BPOS     719601      1994-10-25  edgar/data/719601/0000903112-94-000799.txt          
NEW YORK MUNICIPAL TRUST SERIES 28                            497J        719601      1994-11-16  edgar/data/719601/0000903112-94-001015.txt          
NEW YORK STATE ELECTRIC & GAS CORP                            10-Q        71675       1994-11-09  edgar/data/71675/0000071675-94-000059.txt           
NEW YORK STATE ELECTRIC & GAS CORP                            8-K         71675       1994-10-14  edgar/data/71675/0000071675-94-000053.txt           
NEW YORK STATE TEACHERS RETIREMENT SYSTEM                     13F-E       314969      1994-10-24  edgar/data/314969/0000314969-94-000008.txt          
NEW YORK TAX FREE PORTFOLIO                                   NSAR-B      892279      1994-11-28  edgar/data/892279/0000892279-94-000002.txt          
NEW YORK TELEPHONE CO                                         10-K/A      71689       1994-12-14  edgar/data/71689/0000950146-94-000218.txt           
NEW YORK TELEPHONE CO                                         10-K/A      71689       1994-12-21  edgar/data/71689/0000071689-94-000015.txt           
NEW YORK TELEPHONE CO                                         10-Q        71689       1994-11-09  edgar/data/71689/0000071689-94-000014.txt           
NEW YORK TELEPHONE CO                                         10-Q/A      71689       1994-10-31  edgar/data/71689/0000071689-94-000013.txt           
NEW YORK TELEPHONE CO                                         10-Q/A      71689       1994-12-14  edgar/data/71689/0000950146-94-000219.txt           
NEW YORK TELEPHONE CO                                         10-Q/A      71689       1994-12-14  edgar/data/71689/0000950146-94-000220.txt           
NEW YORK TELEPHONE CO                                         10-Q/A      71689       1994-12-14  edgar/data/71689/0000950146-94-000221.txt           
NEW YORK TELEPHONE CO                                         8-K         71689       1994-10-04  edgar/data/71689/0000071689-94-000012.txt           
NEW YORK TELEPHONE CO                                         8-K         71689       1994-12-22  edgar/data/71689/0000071689-94-000016.txt           
NEW YORK TIMES CO                                             10-Q        71691       1994-11-14  edgar/data/71691/0000950112-94-002899.txt           
NEW YORK TIMES CO                                             S-8         71691       1994-10-28  edgar/data/71691/0000950112-94-002795.txt           
NEW YORK TOTAL RETURN BOND PORTFOLIO                          NSAR-A      921224      1994-12-15  edgar/data/921224/0000921224-94-000001.txt          
NEWHALL LAND & FARMING CO /CA/                                10-Q        751976      1994-11-14  edgar/data/751976/0000950150-94-000717.txt          
NEWMONT GOLD CO                                               10-Q        793308      1994-10-27  edgar/data/793308/0000950134-94-001229.txt          
NEWMONT MINING CORP                                           10-Q        71824       1994-10-27  edgar/data/71824/0000950134-94-001228.txt           
NIAGARA FALLS SUPER DUPER INC                                 424B4       929264      1994-12-12  edgar/data/929264/0000912057-94-004163.txt          
NIAGARA FALLS SUPER DUPER INC                                 S-3/A       929264      1994-10-26  edgar/data/929264/0000912057-94-003533.txt          
NIAGARA FALLS SUPER DUPER INC                                 S-3/A       929264      1994-11-18  edgar/data/929264/0000912057-94-003959.txt          
NIAGARA FALLS SUPER DUPER INC                                 S-3/A       929264      1994-12-05  edgar/data/929264/0000912057-94-004102.txt          
NIAGARA FALLS SUPER DUPER INC                                 S-3/A       929264      1994-12-08  edgar/data/929264/0000912057-94-004138.txt          
NIAGARA MOHAWK POWER CORP /NY/                                10-Q        71932       1994-11-14  edgar/data/71932/0000071932-94-000056.txt           
NICHOLAS APPLEGATE INVESTMENT TRUST                           NSAR-A      895414      1994-11-29  edgar/data/895414/0000895414-94-000002.txt          
NICHOLAS APPLEGATE MUTUAL FUNDS                               NSAR-A      895430      1994-11-29  edgar/data/895430/0000895430-94-000002.txt          
NICHOLAS EQUITY INCOME FUND INC                               NSAR-A      913131      1994-11-29  edgar/data/913131/0000913131-94-000004.txt          
NICHOLAS FUND INC                                             NSAR-A      71958       1994-11-10  edgar/data/71958/0000071958-94-000007.txt           
NICHOLAS II INC                                               NSAR-B      723455      1994-11-22  edgar/data/723455/0000723455-94-000006.txt          
NICHOLS RESEARCH CORP /AL/                                    SC 13G      806388      1994-11-09  edgar/data/806388/0000861177-94-000046.txt          
NICOR INC                                                     10-Q        72020       1994-11-10  edgar/data/72020/0000072020-94-000013.txt           
NICOR INC                                                     S-3D        72020       1994-12-15  edgar/data/72020/0000072020-94-000015.txt           
NICOR INC                                                     S-8         72020       1994-12-15  edgar/data/72020/0000072020-94-000014.txt           
NIPSCO INDUSTRIES INC                                         10-Q        823392      1994-11-10  edgar/data/823392/0000823392-94-000013.txt          
NL INDUSTRIES INC                                             10-Q        72162       1994-11-10  edgar/data/72162/0000072162-94-000013.txt           
NL INDUSTRIES INC                                             8-K         72162       1994-10-28  edgar/data/72162/0000950129-94-000752.txt           
NL INDUSTRIES INC                                             8-K         72162       1994-12-09  edgar/data/72162/0000950129-94-000827.txt           
NL INDUSTRIES INC                                             SC 13D/A    72162       1994-11-14  edgar/data/72162/0000059255-94-000021.txt           
NL INDUSTRIES INC                                             SC 13D/A    72162       1994-12-01  edgar/data/72162/0000059255-94-000022.txt           
NL INDUSTRIES INC                                             SC 13D/A    72162       1994-12-30  edgar/data/72162/0000059255-94-000026.txt           
NOBLE AFFILIATES INC                                          10-Q        72207       1994-11-14  edgar/data/72207/0000912057-94-003842.txt           
NOBLE AFFILIATES INC                                          SC 13G      72207       1994-10-07  edgar/data/72207/0000912462-94-000074.txt           
NOBLE DRILLING CORP                                           10-Q        777201      1994-11-14  edgar/data/777201/0000950129-94-000789.txt          
NOBLE DRILLING CORP                                           8-K         777201      1994-10-14  edgar/data/777201/0000950129-94-000731.txt          
NOBLE DRILLING CORP                                           8-K         777201      1994-12-08  edgar/data/777201/0000950129-94-000824.txt          
NOKIA CORP                                                    SC 13G      924613      1994-12-09  edgar/data/924613/0000315066-94-001871.txt          
NOLAND CO                                                     10-Q        72243       1994-10-27  edgar/data/72243/0000072243-94-000011.txt           
NOLAND CO                                                     10-Q/A      72243       1994-12-08  edgar/data/72243/0000072243-94-000013.txt           
NOMURA DIVIDEND INCOME FUND INC                               NSAR-B      869095      1994-10-28  edgar/data/869095/0000869095-94-000002.txt          
NORAM ENERGY CORP                                             10-Q        7314        1994-11-14  edgar/data/7314/0000007314-94-000014.txt            
NORAM ENERGY CORP                                             S-3/A       7314        1994-10-06  edgar/data/7314/0000950129-94-000715.txt            
NORD RESOURCES CORP                                           10-Q        72316       1994-11-14  edgar/data/72316/0000912057-94-003839.txt           
NORD RESOURCES CORP                                           SC 13G/A    72316       1994-12-09  edgar/data/72316/0000950112-94-003110.txt           
NORDSTROM CREDIT INC                                          10-Q        757439      1994-12-05  edgar/data/757439/0000757439-94-000013.txt          
NORDSTROM CREDIT INC                                          424B1       757439      1994-11-23  edgar/data/757439/0000912057-94-004032.txt          
NORDSTROM CREDIT INC                                          424B2       757439      1994-11-25  edgar/data/757439/0000912057-94-004039.txt          
NORDSTROM CREDIT INC                                          S-3         757439      1994-10-07  edgar/data/757439/0000912057-94-003349.txt          
NORDSTROM INC                                                 10-Q        72333       1994-12-05  edgar/data/72333/0000072333-94-000021.txt           
NORFOLK SOUTHERN CORP                                         10-Q        702165      1994-11-09  edgar/data/702165/0000702165-94-000029.txt          
NORFOLK SOUTHERN CORP                                         SC 13D/A    702165      1994-10-14  edgar/data/702165/0000702165-94-000027.txt          
NORFOLK SOUTHERN RAILWAY CO/VA                                10-Q        92275       1994-11-10  edgar/data/92275/0000092275-94-000015.txt           
NORFOLK SOUTHERN RAILWAY CO/VA                                SC 13D/A    92275       1994-10-14  edgar/data/92275/0000702165-94-000027.txt           
NORTEK INC                                                    10-Q        72423       1994-11-08  edgar/data/72423/0000072423-94-000023.txt           
NORTH AMERICAN BIOLOGICALS INC                                SC 13G      72444       1994-11-08  edgar/data/72444/0000315066-94-001751.txt           
NORTH AMERICAN FUNDS                                          NSAR-B      848103      1994-12-30  edgar/data/848103/0000848103-94-000002.txt          
NORTH AMERICAN GOVERNMENT BOND FUND INC                       NSAR-A      893566      1994-11-25  edgar/data/893566/0000893566-94-000004.txt          
NORTH ATLANTIC ENERGY CORP /NH                                10-Q        880416      1994-11-10  edgar/data/880416/0000880416-94-000006.txt          
NORTH CAROLINA DAILY MUNICIPAL INCOME FUND INC                NSAR-B      876895      1994-10-26  edgar/data/876895/0000876895-94-000002.txt          
NORTH CAROLINA NATURAL GAS CORP                               10-K        72596       1994-12-14  edgar/data/72596/0000072596-94-000016.txt           
NORTH CAROLINA NATURAL GAS CORP                               DEF 14A     72596       1994-12-05  edgar/data/72596/0000950144-94-002087.txt           
NORTH CAROLINA TAX FREE PORTFOLIO                             NSAR-BT     892278      1994-10-27  edgar/data/892278/0000892288-94-000002.txt          
NORTH FORK BANCORPORATION INC                                 10-Q        352510      1994-11-14  edgar/data/352510/0000352510-94-000030.txt          
NORTH FORK BANCORPORATION INC                                 10-Q/A      352510      1994-12-21  edgar/data/352510/0000352510-94-000040.txt          
NORTH FORK BANCORPORATION INC                                 8-K         352510      1994-10-28  edgar/data/352510/0000950172-94-000193.txt          
NORTH FORK BANCORPORATION INC                                 8-K         352510      1994-10-31  edgar/data/352510/0000950172-94-000195.txt          
NORTH FORK BANCORPORATION INC                                 8-K         352510      1994-12-15  edgar/data/352510/0000950172-94-000244.txt          
NORTH FORK BANCORPORATION INC                                 8-K         352510      1994-12-21  edgar/data/352510/0000352510-94-000039.txt          
NORTH FORK BANCORPORATION INC                                 S-8         352510      1994-12-05  edgar/data/352510/0000950172-94-000241.txt          
NORTH SHORE GAS CO /IL/                                       10-K        110101      1994-12-22  edgar/data/110101/0000912057-94-004273.txt          
NORTH SHORE GAS CO /IL/                                       8-K         110101      1994-12-09  edgar/data/110101/0000110101-94-000010.txt          
NORTH STAR UNIVERSAL INC                                      10-Q        768158      1994-11-14  edgar/data/768158/0000912057-94-003876.txt          
NORTH STAR UNIVERSAL INC                                      424B1       768158      1994-11-15  edgar/data/768158/0000912057-94-003921.txt          
NORTHEAST FEDERAL CORP                                        10-Q        863517      1994-10-24  edgar/data/863517/0000863517-94-000010.txt          
NORTHEAST FEDERAL CORP                                        10-Q/A      863517      1994-12-06  edgar/data/863517/0000863517-94-000014.txt          
